visit_id,date,country,traffic_source,device_type,browser,page,session_duration_sec,pages_viewed,bounce,conversion
1402,03-12-2025,China,Direct,Desktop,Chrome,/products,783,7,0,0
1403,31-12-2025,Pakistan,Social Media,Desktop,Chrome,/home,1177,12,0,0
1404,20-07-2025,Pakistan,Paid Ads,Mobile,Firefox,/products,1093,2,0,0
1405,03-06-2025,Canada,Direct,Desktop,Edge,/about,877,10,0,0
1406,14-03-2025,USA,Direct,Mobile,Chrome,/products,1108,5,0,0
1407,20-07-2025,Germany,Referral,Tablet,Opera,/about,12,5,0,0
1408,23-10-2025,France,Direct,Tablet,Chrome,/home,1608,3,0,0
1409,17-01-2025,USA,Email,Desktop,Edge,/products,757,3,0,0
1410,09-05-2025,Turkey,Paid Ads,Mobile,Firefox,/login,1481,13,0,0
1411,05-08-2025,France,Paid Ads,Mobile,Chrome,/blog,1774,12,0,0
1412,02-03-2025,Spain,Social Media,Mobile,Chrome,/login,284,3,0,0
1413,14-04-2025,China,Social Media,Desktop,Opera,/blog,1563,6,0,0
1414,11-02-2025,China,Social Media,Desktop,Opera,/pricing,1625,14,0,0
1415,25-01-2025,France,Email,Desktop,Chrome,/blog,224,4,1,0
1416,08-02-2025,Japan,Direct,Desktop,Chrome,/,1716,13,0,0
1417,18-10-2025,USA,Direct,Desktop,Opera,/,1518,3,1,0
1418,11-05-2025,Germany,Referral,Mobile,Edge,/,338,2,0,0
1419,17-08-2025,Canada,Email,Mobile,Safari,/home,264,13,1,0
1420,18-04-2025,UK,Social Media,Desktop,Safari,/login,1420,3,0,0
1421,21-06-2025,China,Organic Search,Mobile,Chrome,/blog,135,4,0,0
1422,12-04-2025,Japan,Referral,Desktop,Opera,/login,776,6,0,0
1423,20-12-2025,UK,Organic Search,Mobile,Firefox,/about,1617,4,0,1
1424,12-01-2025,Netherlands,Direct,Tablet,Firefox,/,1583,8,0,0
1425,02-10-2025,Netherlands,Referral,Tablet,Safari,/pricing,1357,3,0,0
1426,11-04-2025,Germany,Referral,Mobile,Edge,/home,1237,12,0,0
1427,13-02-2025,India,Paid Ads,Desktop,Safari,/pricing,1205,3,1,0
1428,01-11-2025,Australia,Direct,Desktop,Chrome,/blog,1768,3,0,0
1429,17-01-2025,Canada,Direct,Mobile,Edge,/products,226,8,0,1
1430,26-11-2025,China,Email,Tablet,Firefox,/pricing,1278,4,0,0
1431,26-02-2025,Canada,Referral,Desktop,Opera,/products,1369,1,0,0
1432,07-11-2025,Netherlands,Direct,Desktop,Opera,/home,1736,2,1,0
1433,30-10-2025,Spain,Referral,Mobile,Chrome,/pricing,1331,13,1,0
1434,12-01-2025,Spain,Email,Desktop,Safari,/pricing,841,14,1,0
1435,14-11-2025,UK,Email,Mobile,Chrome,/contact,191,10,1,0
1436,21-03-2025,Spain,Paid Ads,Mobile,Opera,/home,343,13,0,0
1437,04-08-2025,Indonesia,Referral,Desktop,Firefox,/home,520,13,0,0
1438,05-12-2025,India,Direct,Desktop,Opera,/,392,14,0,0
1439,21-09-2025,UAE,Direct,Mobile,Edge,/blog,1750,2,1,0
1440,29-05-2025,UK,Referral,Mobile,Opera,/pricing,1232,14,1,1
1441,22-03-2025,China,Referral,Tablet,Opera,/login,341,3,0,0
1442,03-08-2025,Saudi Arabia,Referral,Desktop,Edge,/pricing,1198,6,0,0
1443,17-07-2025,UK,Social Media,Desktop,Safari,/about,1275,8,1,0
1444,19-07-2025,Brazil,Direct,Mobile,Opera,/home,909,12,0,0
1445,25-01-2025,UAE,Email,Mobile,Chrome,/login,651,1,1,0
1446,30-03-2025,India,Direct,Desktop,Opera,/home,1260,9,0,1
1447,25-09-2025,UK,Social Media,Mobile,Chrome,/blog,643,1,0,0
1448,23-05-2025,UK,Referral,Desktop,Edge,/home,1589,10,0,0
1449,28-02-2025,Spain,Paid Ads,Desktop,Opera,/products,460,2,0,0
1450,31-12-2025,Turkey,Referral,Desktop,Edge,/products,205,3,0,0
1451,26-01-2025,UK,Referral,Mobile,Edge,/contact,1237,7,0,0
1452,16-02-2025,Pakistan,Social Media,Mobile,Safari,/products,467,9,1,0
1453,15-10-2025,Canada,Direct,Mobile,Opera,/products,839,3,0,0
1454,23-09-2025,China,Referral,Mobile,Chrome,/blog,266,8,1,0
1455,16-01-2025,Netherlands,Direct,Tablet,Chrome,/pricing,1562,9,0,0
1456,18-07-2025,Pakistan,Organic Search,Desktop,Opera,/products,1305,10,1,0
1457,09-10-2025,Pakistan,Email,Desktop,Safari,/login,18,7,0,0
1458,27-03-2025,USA,Direct,Desktop,Safari,/contact,770,4,0,0
1459,07-09-2025,Saudi Arabia,Paid Ads,Desktop,Safari,/home,958,4,0,0
1460,27-09-2025,Japan,Email,Mobile,Chrome,/products,1234,4,0,0
1461,01-12-2025,Spain,Paid Ads,Mobile,Edge,/contact,1092,6,1,0
1462,27-04-2025,Indonesia,Referral,Mobile,Safari,/blog,896,4,0,0
1463,07-01-2025,Indonesia,Email,Desktop,Chrome,/about,402,5,0,1
1464,17-05-2025,Saudi Arabia,Direct,Desktop,Chrome,/about,1685,9,1,0
1465,25-06-2025,Brazil,Email,Mobile,Edge,/about,1152,12,0,0
1466,24-11-2025,Brazil,Referral,Desktop,Opera,/home,1586,7,1,0
1467,11-11-2025,Germany,Social Media,Mobile,Opera,/contact,408,8,0,0
1468,03-08-2025,China,Paid Ads,Tablet,Safari,/products,340,5,1,1
1469,23-03-2025,Mexico,Referral,Mobile,Safari,/pricing,1300,5,0,0
1470,11-08-2025,Mexico,Social Media,Mobile,Edge,/home,1553,13,1,0
1471,13-04-2025,South Africa,Email,Mobile,Safari,/home,1728,11,0,0
1472,30-09-2025,Netherlands,Email,Desktop,Edge,/about,489,7,0,0
1473,14-01-2025,South Africa,Referral,Mobile,Chrome,/pricing,143,11,0,0
1474,08-06-2025,Netherlands,Direct,Desktop,Safari,/about,1726,13,0,0
1475,01-06-2025,Mexico,Email,Desktop,Chrome,/home,925,14,0,0
1476,18-04-2025,Turkey,Direct,Mobile,Firefox,/products,944,12,0,0
1477,07-07-2025,Germany,Direct,Mobile,Edge,/about,364,8,0,1
1478,28-10-2025,Spain,Direct,Desktop,Firefox,/about,593,9,1,0
1479,08-04-2025,China,Organic Search,Mobile,Safari,/login,1531,14,0,0
1480,11-05-2025,South Africa,Social Media,Mobile,Chrome,/about,634,2,1,0
1481,20-10-2025,Italy,Social Media,Mobile,Safari,/home,1140,3,0,0
1482,20-06-2025,Netherlands,Email,Mobile,Firefox,/products,299,12,0,0
1483,02-07-2025,UK,Email,Desktop,Safari,/pricing,834,12,1,0
1484,30-12-2025,South Africa,Direct,Tablet,Opera,/,638,2,1,0
1485,08-02-2025,UK,Organic Search,Desktop,Firefox,/pricing,1028,10,0,0
1486,15-01-2025,Australia,Direct,Mobile,Safari,/products,641,7,0,0
1487,04-01-2025,Japan,Organic Search,Desktop,Chrome,/blog,1180,12,0,0
1488,15-12-2025,Italy,Direct,Mobile,Safari,/about,336,2,0,1
1489,29-07-2025,Saudi Arabia,Paid Ads,Desktop,Chrome,/pricing,1448,12,0,0
1490,10-06-2025,Turkey,Paid Ads,Mobile,Opera,/blog,219,14,0,0
1491,16-01-2025,Saudi Arabia,Referral,Desktop,Safari,/blog,1329,2,0,0
1492,18-04-2025,South Africa,Direct,Desktop,Opera,/products,1431,14,0,0
1493,07-11-2025,India,Email,Mobile,Firefox,/products,1136,14,1,1
1494,15-08-2025,Saudi Arabia,Social Media,Mobile,Chrome,/login,645,2,1,0
1495,19-06-2025,South Africa,Referral,Tablet,Firefox,/about,1790,12,0,0
1496,03-02-2025,China,Email,Desktop,Chrome,/,1541,13,0,1
1497,08-09-2025,Japan,Paid Ads,Mobile,Opera,/contact,877,4,0,0
1498,04-09-2025,India,Direct,Mobile,Edge,/home,1242,1,1,0
1499,26-09-2025,France,Referral,Desktop,Safari,/pricing,437,2,0,1
1500,21-05-2025,Italy,Direct,Desktop,Opera,/products,402,3,0,0
1501,01-10-2025,Australia,Paid Ads,Mobile,Chrome,/pricing,835,7,0,0
1502,06-04-2025,USA,Referral,Tablet,Chrome,/contact,925,10,0,0
1503,15-08-2025,Australia,Paid Ads,Mobile,Chrome,/contact,1142,1,0,0
1504,08-02-2025,Indonesia,Organic Search,Mobile,Chrome,/about,357,6,1,0
1505,29-10-2025,Japan,Paid Ads,Mobile,Safari,/blog,59,3,0,0
1506,29-01-2025,UK,Direct,Desktop,Firefox,/about,925,3,0,0
1507,14-11-2025,Italy,Social Media,Mobile,Edge,/home,1138,4,0,0
1508,02-09-2025,Germany,Paid Ads,Mobile,Safari,/,1453,13,0,0
1509,24-08-2025,Germany,Email,Desktop,Chrome,/pricing,1406,4,0,0
1510,04-07-2025,South Africa,Social Media,Mobile,Safari,/home,1060,7,0,1
1511,29-09-2025,Turkey,Organic Search,Desktop,Opera,/login,977,3,0,0
1512,24-08-2025,Indonesia,Referral,Tablet,Chrome,/,809,8,1,0
1513,27-08-2025,Spain,Referral,Mobile,Edge,/pricing,1306,8,1,0
1514,23-09-2025,Indonesia,Social Media,Desktop,Chrome,/home,1026,11,0,0
1515,25-12-2025,Saudi Arabia,Referral,Mobile,Edge,/products,658,13,1,0
1516,06-12-2025,India,Paid Ads,Mobile,Edge,/pricing,1373,7,1,0
1517,06-03-2025,UAE,Social Media,Desktop,Firefox,/home,310,2,0,0
1518,26-06-2025,Italy,Direct,Mobile,Firefox,/contact,1513,5,0,0
1519,03-01-2025,Indonesia,Paid Ads,Mobile,Safari,/,1577,6,0,0
1520,22-05-2025,France,Paid Ads,Mobile,Safari,/home,1590,12,0,0
1521,07-06-2025,Saudi Arabia,Paid Ads,Desktop,Edge,/products,1298,10,1,1
1522,20-11-2025,USA,Direct,Mobile,Chrome,/about,1575,4,0,0
1523,26-05-2025,Brazil,Organic Search,Desktop,Opera,/pricing,1629,13,0,0
1524,20-10-2025,Turkey,Email,Mobile,Opera,/login,175,10,0,1
1525,02-06-2025,Australia,Referral,Desktop,Chrome,/pricing,325,5,0,1
1526,12-07-2025,Spain,Social Media,Tablet,Chrome,/pricing,10,14,0,1
1527,14-03-2025,France,Organic Search,Mobile,Firefox,/products,1029,9,0,0
1528,01-11-2025,USA,Social Media,Mobile,Opera,/,1794,11,0,0
1529,10-12-2025,Italy,Referral,Mobile,Edge,/pricing,1294,7,1,0
1530,20-05-2025,Australia,Direct,Desktop,Safari,/,72,2,1,0
1531,06-07-2025,Saudi Arabia,Paid Ads,Desktop,Firefox,/home,492,11,1,0
1532,20-10-2025,Germany,Paid Ads,Mobile,Opera,/contact,1709,1,1,0
1533,02-03-2025,Turkey,Direct,Tablet,Chrome,/login,1354,2,1,0
1534,17-07-2025,Japan,Organic Search,Desktop,Opera,/contact,1234,3,0,0
1535,22-10-2025,Mexico,Organic Search,Mobile,Edge,/,231,11,0,0
1536,15-11-2025,Indonesia,Social Media,Mobile,Firefox,/,161,2,0,0
1537,29-10-2025,Indonesia,Direct,Mobile,Chrome,/contact,653,11,0,0
1538,10-12-2025,Italy,Organic Search,Desktop,Edge,/pricing,635,3,0,0
1539,11-01-2025,France,Direct,Desktop,Safari,/blog,1495,10,1,0
1540,03-03-2025,Brazil,Referral,Desktop,Firefox,/blog,226,11,0,0
1541,29-11-2025,Saudi Arabia,Paid Ads,Mobile,Edge,/products,205,11,0,0
1542,14-08-2025,France,Paid Ads,Mobile,Edge,/login,1235,12,0,0
1543,02-06-2025,UAE,Paid Ads,Mobile,Chrome,/about,1004,14,0,1
1544,18-07-2025,Pakistan,Direct,Tablet,Safari,/contact,1024,12,1,0
1545,21-02-2025,Japan,Direct,Mobile,Edge,/contact,656,9,0,0
1546,17-09-2025,Canada,Social Media,Mobile,Firefox,/products,1267,4,0,0
1547,28-02-2025,Turkey,Paid Ads,Mobile,Edge,/login,1174,12,0,0
1548,13-03-2025,UAE,Social Media,Desktop,Opera,/blog,717,9,1,0
1549,28-05-2025,South Africa,Paid Ads,Tablet,Firefox,/home,1531,11,0,0
1550,15-12-2025,Netherlands,Social Media,Mobile,Firefox,/pricing,1588,3,0,1
1551,04-03-2025,Canada,Social Media,Desktop,Edge,/pricing,1090,12,1,0
1552,06-11-2025,Italy,Referral,Desktop,Chrome,/home,1537,1,0,0
1553,31-08-2025,Japan,Social Media,Desktop,Firefox,/home,1175,11,0,1
1554,26-11-2025,Pakistan,Direct,Mobile,Opera,/login,731,5,0,0
1555,17-04-2025,Japan,Social Media,Mobile,Chrome,/blog,1617,10,1,0
1556,14-08-2025,Spain,Paid Ads,Tablet,Chrome,/products,1769,10,0,0
1557,09-11-2025,South Africa,Social Media,Tablet,Chrome,/home,1572,14,0,1
1558,06-08-2025,France,Organic Search,Desktop,Firefox,/products,649,2,0,1
1559,29-08-2025,Spain,Email,Mobile,Chrome,/login,115,4,0,1
1560,16-09-2025,Germany,Paid Ads,Desktop,Edge,/about,174,2,0,0
1561,19-09-2025,UK,Organic Search,Mobile,Chrome,/,224,2,0,0
1562,05-01-2025,UAE,Paid Ads,Mobile,Opera,/pricing,1104,13,0,0
1563,18-09-2025,Japan,Direct,Mobile,Safari,/blog,1749,3,0,0
1564,23-02-2025,Japan,Email,Mobile,Opera,/pricing,1698,5,0,1
1565,16-02-2025,India,Email,Mobile,Firefox,/blog,1612,4,0,0
1566,03-08-2025,Australia,Direct,Desktop,Chrome,/login,99,2,0,0
1567,26-06-2025,USA,Email,Tablet,Chrome,/,883,11,0,0
1568,09-01-2025,Germany,Direct,Tablet,Edge,/pricing,1261,14,0,0
1569,09-04-2025,Spain,Organic Search,Desktop,Chrome,/,1112,14,1,0
1570,20-01-2025,Spain,Referral,Mobile,Opera,/login,617,10,0,0
1571,29-08-2025,Spain,Paid Ads,Tablet,Firefox,/blog,358,2,0,0
1572,02-03-2025,UK,Direct,Desktop,Safari,/home,903,14,0,0
1573,27-06-2025,Japan,Paid Ads,Mobile,Chrome,/about,255,6,0,0
1574,04-12-2025,China,Organic Search,Desktop,Safari,/pricing,281,7,1,0
1575,03-03-2025,Pakistan,Referral,Mobile,Chrome,/,412,12,0,1
1576,25-05-2025,Germany,Organic Search,Desktop,Firefox,/contact,1702,10,0,0
1577,04-08-2025,South Africa,Email,Mobile,Opera,/pricing,1149,6,0,1
1578,03-01-2025,Canada,Paid Ads,Desktop,Firefox,/pricing,1468,7,0,0
1579,09-06-2025,India,Referral,Mobile,Safari,/pricing,1563,1,0,0
1580,15-08-2025,Italy,Email,Tablet,Chrome,/products,1475,6,0,0
1581,26-09-2025,Italy,Referral,Mobile,Safari,/,1205,11,1,0
1582,30-04-2025,China,Email,Mobile,Opera,/,1049,3,1,0
1583,30-03-2025,USA,Organic Search,Mobile,Firefox,/pricing,970,1,0,0
1584,25-11-2025,Germany,Direct,Desktop,Safari,/login,1785,8,0,0
1585,09-03-2025,Australia,Paid Ads,Desktop,Safari,/login,907,4,1,0
1586,23-12-2025,Canada,Social Media,Tablet,Opera,/home,1089,10,0,0
1587,08-04-2025,Spain,Social Media,Mobile,Chrome,/pricing,1624,8,0,0
1588,24-09-2025,Saudi Arabia,Organic Search,Desktop,Safari,/products,1136,10,1,0
1589,15-04-2025,Brazil,Paid Ads,Mobile,Opera,/blog,293,14,0,0
1590,19-11-2025,Italy,Paid Ads,Desktop,Chrome,/products,1738,11,0,0
1591,03-05-2025,Turkey,Organic Search,Desktop,Chrome,/login,526,4,0,0
1592,29-01-2025,Brazil,Paid Ads,Tablet,Firefox,/home,627,4,0,1
1593,17-05-2025,Netherlands,Direct,Mobile,Opera,/login,1311,12,1,0
1594,14-07-2025,Spain,Organic Search,Mobile,Chrome,/login,621,14,0,1
1595,14-08-2025,France,Direct,Tablet,Firefox,/login,759,10,1,0
1596,28-11-2025,India,Paid Ads,Mobile,Edge,/pricing,1302,4,0,0
1597,19-06-2025,UK,Organic Search,Mobile,Opera,/login,409,6,0,0
1598,09-01-2025,Saudi Arabia,Paid Ads,Desktop,Edge,/,1536,14,0,0
1599,09-02-2025,Germany,Organic Search,Desktop,Chrome,/about,95,9,0,0
1600,25-01-2025,Netherlands,Paid Ads,Mobile,Opera,/contact,329,5,0,0
1601,18-09-2025,Brazil,Direct,Mobile,Firefox,/pricing,1065,12,0,0
1602,14-08-2025,Canada,Direct,Mobile,Chrome,/home,345,13,1,0
1603,04-05-2025,Canada,Paid Ads,Desktop,Opera,/,60,10,1,0
1604,07-02-2025,Turkey,Organic Search,Desktop,Opera,/products,1112,14,0,0
1605,24-11-2025,India,Social Media,Mobile,Edge,/login,1731,8,0,0
1606,08-09-2025,Saudi Arabia,Direct,Desktop,Chrome,/blog,183,8,1,0
1607,25-06-2025,Italy,Direct,Mobile,Firefox,/blog,1651,4,0,0
1608,31-03-2025,Mexico,Email,Desktop,Firefox,/about,510,11,0,1
1609,06-02-2025,Australia,Social Media,Desktop,Chrome,/pricing,1608,10,1,0
1610,12-11-2025,Germany,Paid Ads,Mobile,Chrome,/products,85,9,0,0
1611,25-06-2025,India,Organic Search,Mobile,Safari,/about,325,9,0,0
1612,11-10-2025,USA,Email,Desktop,Edge,/contact,1406,5,0,0
1613,22-03-2025,Mexico,Paid Ads,Desktop,Chrome,/contact,1114,6,0,0
1614,24-04-2025,UAE,Referral,Mobile,Chrome,/about,1673,5,0,0
1615,09-02-2025,Turkey,Direct,Desktop,Safari,/home,1728,3,0,1
1616,28-10-2025,Saudi Arabia,Referral,Mobile,Safari,/blog,1788,11,1,0
1617,12-08-2025,China,Direct,Tablet,Opera,/products,706,8,0,0
1618,14-11-2025,Italy,Direct,Desktop,Firefox,/pricing,1019,9,0,0
1619,15-12-2025,Brazil,Referral,Tablet,Edge,/login,741,4,0,0
1620,25-04-2025,Turkey,Referral,Desktop,Opera,/,1104,9,1,0
1621,05-07-2025,Japan,Paid Ads,Mobile,Chrome,/pricing,978,9,1,0
1622,19-11-2025,UK,Email,Mobile,Safari,/pricing,863,7,1,0
1623,25-02-2025,France,Email,Tablet,Firefox,/products,675,8,0,0
1624,09-02-2025,India,Referral,Desktop,Opera,/blog,1790,3,1,0
1625,20-12-2025,Pakistan,Paid Ads,Mobile,Firefox,/products,661,5,0,0
1626,09-02-2025,USA,Email,Tablet,Safari,/,1104,3,0,0
1627,13-12-2025,Pakistan,Paid Ads,Mobile,Opera,/about,55,7,0,0
1628,25-08-2025,Mexico,Paid Ads,Mobile,Opera,/products,1080,6,0,0
1629,16-10-2025,Italy,Direct,Desktop,Firefox,/home,1624,11,1,0
1630,19-09-2025,UAE,Email,Mobile,Safari,/pricing,1455,3,0,0
1631,04-08-2025,UAE,Email,Desktop,Chrome,/blog,158,9,0,0
1632,27-05-2025,Australia,Direct,Desktop,Opera,/login,919,12,0,0
1633,02-12-2025,Germany,Referral,Mobile,Chrome,/contact,1163,1,0,0
1634,17-06-2025,Spain,Direct,Desktop,Safari,/,465,10,0,0
1635,02-04-2025,Pakistan,Email,Tablet,Opera,/contact,1672,3,0,0
1636,19-12-2025,Germany,Email,Tablet,Opera,/pricing,886,11,0,0
1637,28-02-2025,Turkey,Referral,Mobile,Chrome,/products,1664,10,0,0
1638,28-02-2025,Indonesia,Direct,Mobile,Edge,/contact,975,11,1,0
1639,31-10-2025,Japan,Organic Search,Mobile,Chrome,/home,878,7,1,0
1640,18-06-2025,Australia,Organic Search,Desktop,Chrome,/products,1538,3,1,0
1641,26-09-2025,China,Referral,Mobile,Edge,/pricing,938,14,1,0
1642,29-12-2025,USA,Direct,Desktop,Safari,/contact,1033,3,0,0
1643,14-02-2025,China,Direct,Desktop,Safari,/login,1010,2,1,0
1644,11-12-2025,Spain,Paid Ads,Mobile,Opera,/about,783,9,0,1
1645,30-06-2025,Germany,Email,Mobile,Firefox,/,253,11,1,0
1646,19-06-2025,China,Social Media,Mobile,Firefox,/contact,483,4,0,0
1647,22-12-2025,Canada,Referral,Desktop,Opera,/login,391,10,1,0
1648,10-07-2025,Japan,Social Media,Mobile,Firefox,/about,1136,13,0,0
1649,04-06-2025,UK,Social Media,Desktop,Chrome,/about,498,6,0,0
1650,07-07-2025,UK,Referral,Mobile,Chrome,/contact,1070,2,0,0
1651,07-01-2025,Spain,Direct,Mobile,Edge,/blog,1687,9,0,0
1652,13-05-2025,Turkey,Referral,Mobile,Edge,/contact,1582,7,1,0
1653,23-08-2025,Italy,Social Media,Desktop,Opera,/pricing,1553,10,0,0
1654,14-02-2025,Germany,Email,Desktop,Opera,/about,1776,5,0,0
1655,10-11-2025,China,Email,Desktop,Opera,/,1366,7,1,0
1656,06-09-2025,Japan,Email,Mobile,Chrome,/pricing,406,14,0,0
1657,31-01-2025,France,Direct,Tablet,Firefox,/home,305,4,0,0
1658,23-01-2025,Mexico,Organic Search,Desktop,Opera,/products,116,13,0,0
1659,09-06-2025,South Africa,Referral,Mobile,Opera,/contact,869,10,0,0
1660,29-12-2025,Australia,Email,Mobile,Chrome,/blog,963,13,1,0
1661,07-06-2025,Turkey,Referral,Mobile,Chrome,/,539,7,1,0
1662,08-02-2025,Japan,Email,Mobile,Chrome,/blog,1116,2,1,1
1663,23-03-2025,Saudi Arabia,Direct,Mobile,Firefox,/blog,943,7,0,0
1664,22-12-2025,Italy,Organic Search,Desktop,Opera,/blog,297,4,0,0
1665,15-09-2025,Pakistan,Organic Search,Desktop,Safari,/contact,715,4,0,0
1666,25-07-2025,Brazil,Email,Desktop,Safari,/,1494,1,1,0
1667,18-03-2025,Brazil,Direct,Tablet,Opera,/,224,12,0,0
1668,12-01-2025,Spain,Paid Ads,Tablet,Opera,/about,1314,3,0,0
1669,22-10-2025,Indonesia,Referral,Mobile,Opera,/blog,741,5,0,0
1670,12-08-2025,Australia,Referral,Desktop,Opera,/about,1492,5,0,0
1671,13-01-2025,Spain,Social Media,Mobile,Firefox,/about,353,2,1,0
1672,15-02-2025,China,Direct,Desktop,Safari,/products,203,4,0,0
1673,04-06-2025,China,Social Media,Desktop,Edge,/contact,167,1,0,0
1674,23-04-2025,Germany,Email,Mobile,Safari,/contact,474,9,0,0
1675,21-08-2025,Turkey,Social Media,Tablet,Safari,/pricing,113,1,1,0
1676,17-01-2025,Australia,Organic Search,Tablet,Chrome,/login,43,6,0,0
1677,26-12-2025,Australia,Referral,Mobile,Opera,/about,1135,7,0,1
1678,11-08-2025,USA,Social Media,Desktop,Opera,/contact,648,3,0,0
1679,20-12-2025,Saudi Arabia,Organic Search,Desktop,Opera,/blog,1759,12,0,0
1680,07-07-2025,Turkey,Direct,Desktop,Chrome,/login,334,1,1,0
1681,10-12-2025,Mexico,Social Media,Mobile,Firefox,/home,700,7,0,0
1682,31-12-2025,India,Email,Mobile,Firefox,/blog,601,3,1,0
1683,12-06-2025,Turkey,Email,Mobile,Edge,/,150,13,0,0
1684,22-11-2025,Japan,Email,Mobile,Firefox,/contact,483,10,1,0
1685,15-03-2025,Netherlands,Referral,Desktop,Firefox,/login,1064,12,1,0
1686,21-08-2025,South Africa,Social Media,Desktop,Opera,/contact,893,12,0,0
1687,12-08-2025,Saudi Arabia,Direct,Mobile,Safari,/pricing,72,6,0,0
1688,15-11-2025,South Africa,Social Media,Desktop,Firefox,/about,1593,13,0,0
1689,01-03-2025,France,Referral,Mobile,Firefox,/home,1120,12,0,1
1690,01-12-2025,Mexico,Organic Search,Mobile,Chrome,/contact,313,14,0,0
1691,10-08-2025,Mexico,Referral,Mobile,Edge,/pricing,1094,6,0,1
1692,06-02-2025,Japan,Email,Desktop,Chrome,/pricing,405,14,1,0
1693,05-10-2025,Australia,Organic Search,Desktop,Opera,/home,343,12,0,0
1694,15-07-2025,USA,Email,Mobile,Safari,/blog,795,4,1,0
1695,18-12-2025,South Africa,Paid Ads,Mobile,Edge,/blog,420,12,0,0
1696,30-08-2025,India,Referral,Mobile,Chrome,/blog,293,11,0,0
1697,20-11-2025,UK,Referral,Mobile,Firefox,/products,475,6,1,0
1698,07-08-2025,Turkey,Direct,Mobile,Firefox,/about,89,11,0,0
1699,11-07-2025,Netherlands,Social Media,Mobile,Edge,/login,1725,10,0,0
1700,17-01-2025,France,Organic Search,Desktop,Firefox,/about,793,4,1,0
1701,12-01-2025,India,Organic Search,Mobile,Chrome,/blog,1110,13,1,0
1702,12-07-2025,India,Direct,Desktop,Chrome,/home,742,8,0,0
1703,22-01-2025,South Africa,Direct,Desktop,Firefox,/products,1573,9,0,0
1704,30-04-2025,Netherlands,Social Media,Mobile,Firefox,/about,1394,2,0,0
1705,29-07-2025,Brazil,Email,Mobile,Opera,/blog,86,7,0,0
1706,02-11-2025,Netherlands,Social Media,Tablet,Safari,/products,518,9,0,0
1707,27-09-2025,Spain,Referral,Mobile,Edge,/login,1197,9,0,0
1708,11-07-2025,Canada,Email,Tablet,Chrome,/home,1042,12,0,0
1709,24-06-2025,India,Paid Ads,Tablet,Edge,/blog,1208,5,1,0
1710,12-10-2025,China,Social Media,Mobile,Opera,/login,471,1,1,1
1711,23-07-2025,Italy,Direct,Mobile,Chrome,/,1340,6,0,0
1712,13-06-2025,Spain,Email,Mobile,Opera,/login,1621,8,0,1
1713,08-09-2025,Australia,Social Media,Tablet,Opera,/contact,254,1,0,0
1714,15-08-2025,Italy,Organic Search,Mobile,Firefox,/home,131,2,0,1
1715,07-01-2025,USA,Paid Ads,Desktop,Edge,/login,194,13,0,0
1716,29-01-2025,Saudi Arabia,Referral,Mobile,Edge,/login,41,13,0,0
1717,02-02-2025,UAE,Organic Search,Desktop,Firefox,/pricing,1007,1,0,0
1718,14-05-2025,Australia,Organic Search,Mobile,Edge,/pricing,771,5,1,0
1719,20-03-2025,Spain,Paid Ads,Desktop,Firefox,/login,578,2,1,0
1720,27-02-2025,South Africa,Referral,Mobile,Chrome,/login,319,10,1,1
1721,26-01-2025,Australia,Direct,Mobile,Opera,/home,1405,10,0,1
1722,14-08-2025,Italy,Email,Desktop,Opera,/pricing,1689,14,0,0
1723,12-10-2025,India,Referral,Desktop,Edge,/about,839,4,0,0
1724,04-01-2025,Japan,Social Media,Desktop,Safari,/home,1629,1,1,1
1725,09-04-2025,UAE,Organic Search,Mobile,Opera,/,1001,7,0,0
1726,08-02-2025,Germany,Social Media,Desktop,Firefox,/home,1089,8,0,0
1727,28-09-2025,Canada,Direct,Desktop,Safari,/blog,800,5,0,0
1728,12-10-2025,UAE,Social Media,Desktop,Safari,/blog,1306,2,0,0
1729,06-06-2025,Italy,Referral,Mobile,Opera,/products,473,8,0,0
1730,16-03-2025,Australia,Social Media,Desktop,Opera,/pricing,687,1,0,0
1731,15-10-2025,France,Direct,Mobile,Opera,/login,1489,7,0,0
1732,10-05-2025,South Africa,Direct,Desktop,Firefox,/contact,988,1,0,0
1733,24-06-2025,Indonesia,Direct,Mobile,Safari,/pricing,679,12,0,0
1734,25-03-2025,India,Referral,Desktop,Edge,/about,1282,6,0,0
1735,22-01-2025,South Africa,Direct,Mobile,Firefox,/home,707,13,1,0
1736,27-01-2025,India,Organic Search,Desktop,Chrome,/contact,1003,6,0,0
1737,14-07-2025,Germany,Direct,Mobile,Opera,/contact,87,5,0,0
1738,03-12-2025,Italy,Social Media,Tablet,Safari,/login,543,2,0,0
1739,24-08-2025,Indonesia,Email,Tablet,Firefox,/login,117,2,1,0
1740,02-04-2025,UK,Social Media,Mobile,Chrome,/pricing,1306,9,0,0
1741,21-01-2025,Saudi Arabia,Email,Mobile,Firefox,/contact,773,5,0,1
1742,30-10-2025,Australia,Social Media,Mobile,Firefox,/contact,24,5,0,0
1743,23-12-2025,Australia,Referral,Mobile,Edge,/blog,379,7,0,0
1744,25-03-2025,UAE,Social Media,Desktop,Edge,/,1337,6,0,0
1745,19-09-2025,UK,Referral,Mobile,Firefox,/login,1705,2,0,0
1746,27-05-2025,UK,Referral,Mobile,Chrome,/home,214,11,1,0
